FD,convexity,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,label
1.351,0.9370002972,0.3183098862,0.0009837913,0.0030237233,0.0018112484,0.0020707202,0.0038929106,0.0048666657,0.0029925826,0.0029322466,0.0033626222,0.0059615626,0.0067588945,0.0064080119,0.0041311162,0.003644115,0.0021279909,0.0049511115,0.0081273224,0.0092009057,0.0037911082,0.0074503479,0.0052046423,0.0041131861,0.0026809247,0.0045809182,0
1.351,0.9370002972,0.3183098862,0.0009837913,0.0030237233,0.0018112484,0.0020707202,0.0038929106,0.0048666657,0.0029925826,0.0029322466,0.0033626222,0.0059615626,0.0067588945,0.0064080119,0.0041311162,0.003644115,0.0021279909,0.0049511115,0.0081273224,0.0092009057,0.0037911082,0.0074503479,0.0052046423,0.0041131861,0.0026809247,0.0045809182,0
1.1573,0.9413616162,0.3183098862,0.0002353134,0.004403643,2.3154326369422E-05,0.0005744298,0.0045314376,0.0071323987,1.39093857398173E-05,0.0025331148,0.0011253192,0.0069198937,0.0034996227,0.0094998933,3.54147540610806E-05,0.0026356142,0.0001117093,0.0019852262,0.00941674,0.0047875765,0.002325437,0.0112688277,0.0001251884,0.0017643888,0.0002421299,0.0094625982,0
1.1608,0.9407081139,0.3183098862,0.0012354765,0.0016384787,0.0009356176,0.0025965973,0.0049491332,0.0025584883,0.001600221,0.0018782035,0.0041997942,0.0076017165,0.0065902336,0.0031779322,0.0023217836,0.0022521421,0.0021670688,0.0061400422,0.0104178598,0.0089700919,0.0026699628,0.0033001173,0.0031137233,0.0027305715,0.0028608171,0.0056565172,0
1.1985,0.9379646752,0.3183098862,0.0013646527,0.0018240557,0.0050477507,0.0027295164,0.0019215822,0.0032547053,0.0081312291,0.0036283204,0.0040967744,0.0029261742,0.0041487328,0.0050058215,0.0107542814,0.0050560161,0.0064441573,0.0054717939,0.0039789944,0.0055822344,0.0080569797,0.0071992072,0.0126670719,0.0064217488,0.0071756506,0.0025582711,0
1.1495,0.9455784537,0.3183098862,0.0003915888,0.0002769689,0.00103648,0.0008641517,0.0009126087,9.48411754330733E-05,0.0017102879,0.0048617091,0.0014881213,0.0014514914,0.0008405718,0.0006670139,0.0023518861,0.0065073951,0.0018062082,0.0023076614,0.0020774546,0.0008816121,0.0057805044,0.0022880519,0.0029368577,0.0077645578,0.0023597264,0.0007887603,0
1.1655,0.9407081139,0.3183098862,0.0012354765,0.0016384787,0.0009356176,0.0025965973,0.0049491332,0.0025584883,0.001600221,0.0018782035,0.0041997942,0.0076017165,0.0065902336,0.0031779322,0.0023217836,0.0022521421,0.0021670688,0.0061400422,0.0104178598,0.0089700919,0.0026699628,0.0033001173,0.0031137233,0.0027305715,0.0028608171,0.0056565172,0
1.1962,0.9381298785,0.3183098862,0.0006499581,0.0030178506,0.0012044524,0.0014202771,0.0031343026,0.0048356834,0.0020382193,0.0038784634,0.0024234634,0.0048483454,0.0024820512,0.0063146104,0.002914411,0.0045582225,0.0005846196,0.0037539267,0.006695028,0.0034589501,0.0019698894,0.0072318607,0.0038419545,0.0043056254,0.0008595122,0.0108169077,0
1.1553,0.9455784537,0.3183098862,0.0003915888,0.0002769689,0.00103648,0.0008641517,0.0009126087,9.48411754330056E-05,0.0017102879,0.0048617091,0.0014881213,0.0014514914,0.0008405718,0.0006670139,0.0023518861,0.0065073951,0.0018062082,0.0023076614,0.0020774546,0.0008816121,0.0057805044,0.0022880519,0.0029368577,0.0077645578,0.0023597264,0.0007887603,0
1.1448,0.9541940091,0.3183098862,0.0015861577,0.0017617928,0.0026750185,0.003311528,0.0036173368,0.0029454181,0.0044319612,0.0021676521,0.0053000616,0.0056847017,0.0046591417,0.0041485963,0.0061418591,0.0029922508,0.0034789611,0.0076417294,0.0080011328,0.0064154955,0.0076863155,0.0053882899,0.0077740534,0.0037768725,0.0050611723,0.0041952531,0
1.1371,0.9496567475,0.3183098862,0.002913,0.000361254,0.0020295998,0.0058881031,0.0008444062,0.0007953508,0.0032336945,0.0043592028,0.008967106,0.0009654231,0.0016111427,0.0015376057,0.0042120146,0.0057769356,0.0041271772,0.0121487308,0.0008018813,0.0024495252,0.0067539212,0.002740868,0.0048719881,0.0068129427,0.0054728476,0.0044500268,0
1.1405,0.9541940091,0.3183098862,0.0015861577,0.0017617928,0.0026750185,0.003311528,0.0036173368,0.0029454181,0.0044319612,0.0021676521,0.0053000616,0.0056847017,0.0046591417,0.0041485963,0.0061418591,0.0029922508,0.0034789611,0.0076417294,0.0080011328,0.0064154955,0.0076863155,0.0053882899,0.0077740534,0.0037768725,0.0050611723,0.0041952531,0
1.1405,0.9541940091,0.3183098862,0.0015861577,0.0017617928,0.0026750185,0.003311528,0.0036173368,0.0029454181,0.0044319612,0.0021676521,0.0053000616,0.0056847017,0.0046591417,0.0041485963,0.0061418591,0.0029922508,0.0034789611,0.0076417294,0.0080011328,0.0064154955,0.0076863155,0.0053882899,0.0077740534,0.0037768725,0.0050611723,0.0041952531,0
1.124,0.9523969937,0.3183098862,0.0012918031,0.0003997623,0.000955623,0.0026077412,0.0026275551,0.000715988,0.0015452423,0.0024340345,0.0039619702,0.0040508648,0.0057909712,0.0010991548,0.0021076687,0.0031612281,0.0059666913,0.0053452645,0.0055963674,0.0082211671,0.0049447486,0.0015603718,0.002758291,0.0036386911,0.007414682,0.003680658,0
1.1381,0.9536154591,0.3183098862,0.000925292,0.0017443099,0.0015215039,0.0019121386,0.0018505927,0.0028524205,0.0027152635,0.002085308,0.0030037753,0.0031794268,0.0019529935,0.0038662595,0.00417127,0.0028454461,0.0016774251,0.0042034083,0.0049409623,0.002595802,0.0112338259,0.0047269508,0.0059779035,0.0035745677,0.0025960003,0.005675723,0
1.2024,0.9417441922,0.3183098862,0.0012012377,0.0030192297,0.001290133,0.0024744562,0.0006221669,0.0046492644,0.002141703,0.0053046715,0.00388232,0.0009535169,0.0007404958,0.0056736815,0.0029766726,0.0071495704,0.0014301231,0.0054661099,0.0013150876,0.0010130536,0.0025741601,0.0057993721,0.003781606,0.0086351534,0.0018644074,0.003714851,0
1.2111,0.9417441922,0.3183098862,0.0012012377,0.0030192297,0.001290133,0.0024744562,0.0006221669,0.0046492644,0.002141703,0.0053046715,0.00388232,0.0009535169,0.0007404958,0.0056736815,0.0029766726,0.0071495704,0.0014301231,0.0054661099,0.0013150876,0.0010130536,0.0025741601,0.0057993721,0.003781606,0.0086351534,0.0018644074,0.003714851,0
1.1986,0.9411047568,0.3183098862,0.0015352773,0.0009395037,0.0038177698,0.0030341827,0.0016566918,0.0013795755,0.0060706195,0.003281508,0.0044650738,0.0025380255,0.0045168937,0.0015390954,0.0078486947,0.0045653919,0.0051967293,0.0058062893,0.0034802197,0.0060780097,0.0060208508,0.0013072485,0.0088994226,0.0057854173,0.0057603979,0.0047552357,0
1.2101,0.9417441922,0.3183098862,0.0012012377,0.0030192297,0.001290133,0.0024744562,0.0006221669,0.0046492644,0.002141703,0.0053046715,0.00388232,0.0009535169,0.0007404958,0.0056736815,0.0029766726,0.0071495704,0.0014301231,0.0054661099,0.0013150876,0.0010130536,0.0025741601,0.0057993721,0.003781606,0.0086351534,0.0018644074,0.003714851,0
1.2009,0.9411047568,0.3183098862,0.0015352773,0.0009395037,0.0038177698,0.0030341827,0.0016566918,0.0013795755,0.0060706195,0.003281508,0.0044650738,0.0025380255,0.0045168937,0.0015390954,0.0078486947,0.0045653919,0.0051967293,0.0058062893,0.0034802197,0.0060780097,0.0060208508,0.0013072485,0.0088994226,0.0057854173,0.0057603979,0.0047552357,0
1.2684,0.8870662763,0.3183098862,0.0017407832,0.0018062084,0.0021758724,0.0034907538,0.0021433547,0.0031648442,0.0033933329,0.0029993368,0.0052563616,0.0033476724,0.0066269339,0.0047517694,0.0042298416,0.0042777399,0.0052264429,0.0070369257,0.0046940497,0.0091203836,0.0056949724,0.0066485898,0.0044841485,0.0056104866,0.0059146032,0.0019090952,0
1.315,0.884087639,0.3183098862,0.0012494677,0.0017436218,0.0021188034,0.0025332209,0.0022372328,0.0028485944,0.0035200363,0.0048405674,0.0038657665,0.0033611507,0.0023909082,0.0038539677,0.0049114028,0.0065791814,0.0050693317,0.0052199723,0.004516563,0.0038013181,0.009012767,0.0046963378,0.0063136619,0.0081224987,0.0067215373,0.0039715701,0
1.1491,0.9480425789,0.3183098862,0.0011623211,0.001097822,0.0010989475,0.0023679004,0.0008673666,0.0019115988,0.0016568703,0.002342865,0.0036454527,0.0013181574,0.0026605919,0.0028381951,0.0019679614,0.0036209885,0.0057133693,0.0049932697,0.0018409873,0.0041679335,0.0101770459,0.0039020502,0.002062938,0.0052340299,0.0063327008,0.0051595332,0
1.2141,0.942884735,0.3183098862,0.0015695152,0.000416436,0.001416443,0.0031680237,0.0021882635,0.0007995114,0.0021641504,0.0034912609,0.004813075,0.0032178327,0.0063745291,0.001333398,0.0025951821,0.0047301901,0.0101294642,0.0064974146,0.0041826214,0.008910231,0.0078011,0.0020622999,0.0025623458,0.0058236528,0.0122393936,0.0003225655,0
1.1578,0.9480425789,0.3183098862,0.0011623211,0.001097822,0.0010989475,0.0023679004,0.0008673666,0.0019115988,0.0016568703,0.002342865,0.0036454527,0.0013181574,0.0026605919,0.0028381951,0.0019679614,0.0036209885,0.0057133693,0.0049932697,0.0018409873,0.0041679335,0.0101770459,0.0039020502,0.002062938,0.0052340299,0.0063327008,0.0051595332,0
1.1571,0.9480425789,0.3183098862,0.0011623211,0.001097822,0.0010989475,0.0023679004,0.0008673666,0.0019115988,0.0016568703,0.002342865,0.0036454527,0.0013181574,0.0026605919,0.0028381951,0.0019679614,0.0036209885,0.0057133693,0.0049932697,0.0018409873,0.0041679335,0.0101770459,0.0039020502,0.002062938,0.0052340299,0.0063327008,0.0051595332,0
1.1578,0.9480425789,0.3183098862,0.0011623211,0.001097822,0.0010989475,0.0023679004,0.0008673666,0.0019115988,0.0016568703,0.002342865,0.0036454527,0.0013181574,0.0026605919,0.0028381951,0.0019679614,0.0036209885,0.0057133693,0.0049932697,0.0018409873,0.0041679335,0.0101770459,0.0039020502,0.002062938,0.0052340299,0.0063327008,0.0051595332,0
1.1578,0.9480425789,0.3183098862,0.0011623211,0.001097822,0.0010989475,0.0023679004,0.0008673666,0.0019115988,0.0016568703,0.002342865,0.0036454527,0.0013181574,0.0026605919,0.0028381951,0.0019679614,0.0036209885,0.0057133693,0.0049932697,0.0018409873,0.0041679335,0.0101770459,0.0039020502,0.002062938,0.0052340299,0.0063327008,0.0051595332,0
1.1578,0.9480425789,0.3183098862,0.0011623211,0.001097822,0.0010989475,0.0023679004,0.0008673666,0.0019115988,0.0016568703,0.002342865,0.0036454527,0.0013181574,0.0026605919,0.0028381951,0.0019679614,0.0036209885,0.0057133693,0.0049932697,0.0018409873,0.0041679335,0.0101770459,0.0039020502,0.002062938,0.0052340299,0.0063327008,0.0051595332,0
1.1574,0.8716739305,0.3183098862,0.000559167,0.0017447632,0.0017441168,0.0010998622,0.0048083512,0.0028555298,0.0029700714,0.0031457235,0.0016157502,0.0075628628,0.0018047822,0.0038781164,0.0042989988,0.0042683906,0.00061784,0.0021136976,0.0106828467,0.0027050086,0.0081393754,0.0047597377,0.0057841139,0.0052597094,0.0010451937,0.0011351628,0
1.1599,0.8762767115,0.3183098862,0.001657106,0.001102811,0.0023865783,0.0033120501,0.0021893342,0.0019395577,0.0037826983,0.0022444616,0.0049645838,0.0034498969,0.0045921796,0.0029285332,0.0048737399,0.0031782426,0.005953798,0.0066154699,0.0048832793,0.0063484285,0.0090874797,0.0041274459,0.0055381835,0.0041303745,0.0072292606,0.0013129207,0
1.204,0.8718713831,0.3183098862,0.0008725426,0.0031183138,0.0016846576,0.0017424718,0.0047847579,0.0051526526,0.0028656416,0.0015741865,0.0026149372,0.0074877379,0.0044567601,0.0071135029,0.0041371271,0.002087765,0.0029676214,0.003500519,0.0105076867,0.0062208369,0.0065463635,0.0089583394,0.0055427706,0.0024859135,0.0043742492,0.0013666944,0
1.1974,0.872976122,0.3183098862,0.0012866003,0.0017387357,0.0014505449,0.0026086224,0.0025615482,0.0028239863,0.0025036923,0.002619381,0.003982834,0.0038620856,0.0030995662,0.0037844785,0.0037033173,0.0034590724,0.0044767154,0.0053863663,0.0052131195,0.004552389,0.0055825715,0.0045464081,0.0051433479,0.0041142866,0.0058875898,0.0022539166,0
1.2757,0.8840760716,0.3183098862,0.0004967683,0.0017421328,0.0024346596,0.0009168756,0.0048048188,0.0028428464,0.0041800604,0.0016275245,0.0012052102,0.0075922972,0.0039791058,0.0038444844,0.0061010633,0.0023142803,0.0007056165,0.0013540327,0.0107820872,0.0055704629,0.0061688941,0.0046926673,0.0082493348,0.0030572879,0.0009586534,0.003547481,0
1.269,0.8890399992,0.3183098862,0.000528528,0.0023149499,0.0036654979,0.0010646595,0.0007809256,0.0036469568,0.0058021749,0.0071345885,0.0016154414,0.0011606902,0.0042186675,0.0046658347,0.0074413632,0.0101009547,0.01099446,0.0021868562,0.0015181262,0.0056964713,0.0033993933,0.0052570044,0.0083228936,0.0131396771,0.0124731063,0.0071997502,0
1.2829,0.8879709976,0.3183098862,0.0010072317,0.000961605,0.002876095,0.0020370655,0.0032756701,0.0014880091,0.0045288308,0.0019630741,0.0031251178,0.0050040587,0.0059232719,0.0018340957,0.0057546967,0.0027243129,0.0053538785,0.0043242236,0.0067976771,0.0080675019,0.0051912639,0.0019152649,0.006330804,0.0034686234,0.0062371456,0.006214792,0
1.2957,0.883818774,0.3183098862,0.0006288493,0.0017441709,0.002653673,0.0011810706,0.0051011443,0.0028526288,0.0045773422,0.0010912376,0.0015983868,0.008056502,0.0051307214,0.0038703025,0.0067232302,0.0013293693,0.0014137001,0.0018623826,0.0114391603,0.0071013274,0.0097230018,0.0047440955,0.0091584551,0.0013537212,0.002345541,0.0045308129,0
1.2744,0.8840760716,0.3183098862,0.0004967683,0.0017421328,0.0024346596,0.0009168756,0.0048048188,0.0028428464,0.0041800604,0.0016275245,0.0012052102,0.0075922972,0.0039791058,0.0038444844,0.0061010633,0.0023142803,0.0007056165,0.0013540327,0.0107820872,0.0055704629,0.0061688941,0.0046926673,0.0082493348,0.0030572879,0.0009586534,0.003547481,0
1.2757,0.8840760716,0.3183098862,0.0004967683,0.0017421328,0.0024346596,0.0009168756,0.0048048188,0.0028428464,0.0041800604,0.0016275245,0.0012052102,0.0075922972,0.0039791058,0.0038444844,0.0061010633,0.0023142803,0.0007056165,0.0013540327,0.0107820872,0.0055704629,0.0061688941,0.0046926673,0.0082493348,0.0030572879,0.0009586534,0.003547481,0
1.1696,0.9434854061,0.3183098862,0.0016861513,0.0017436945,0.0002472069,0.0034216953,0.0026278392,0.0028493405,0.000525869,0.0041582177,0.005237256,0.003955367,0.0020108623,0.0038575184,0.0010391432,0.0056681996,0.0042423174,0.0071234523,0.0053231086,0.003143897,0.0065957012,0.004707493,0.0019252418,0.0070365893,0.0055788315,0.0053292953,0
1.2086,0.9523327169,0.3183098862,0.0017367079,0.0002863669,0.0006744976,0.0036262321,0.0044083478,0.0004097742,0.0011577398,0.000850171,0.0058088583,0.0068361936,0.0059147702,0.0004141599,0.0017035547,0.0013346767,0.0020132219,0.008395022,0.0094677823,0.0081255414,0.000640426,0.0002207716,0.0023564956,0.0020714607,0.002215174,0.0061371436,0
1.2719,0.9497377948,0.3183098862,0.0010658271,0.0023310139,0.0017977075,0.0022061155,0.0009147347,0.0034927722,0.0029599067,0.003561747,0.0034830392,0.0013341281,0.0015621319,0.0040361881,0.0040650628,0.0046969792,0.0009842745,0.0049319661,0.0017415586,0.0020058601,0.0010226079,0.003665588,0.0050858845,0.0054662519,0.0012745345,0.0016848765,0
1.2076,0.9523327169,0.3183098862,0.0017367079,0.0002863669,0.0006744976,0.0036262321,0.0044083478,0.0004097742,0.0011577398,0.000850171,0.0058088583,0.0068361936,0.0059147702,0.0004141599,0.0017035547,0.0013346767,0.0020132219,0.008395022,0.0094677823,0.0081255414,0.000640426,0.0002207716,0.0023564956,0.0020714607,0.002215174,0.0061371436,0
1.2076,0.9523327169,0.3183098862,0.0017367079,0.0002863669,0.0006744976,0.0036262321,0.0044083478,0.0004097742,0.0011577398,0.000850171,0.0058088583,0.0068361936,0.0059147702,0.0004141599,0.0017035547,0.0013346767,0.0020132219,0.008395022,0.0094677823,0.0081255414,0.000640426,0.0002207716,0.0023564956,0.0020714607,0.002215174,0.0061371436,0
1.2915,0.9489922566,0.3183098862,0.0011827708,0.0010879717,0.0015802311,0.0023968927,0.0033076604,0.0018634781,0.0026254852,0.0015206535,0.0036645733,0.0051158478,0.0069646405,0.0027081601,0.0036787169,0.0019335895,0.0065267987,0.0049857874,0.0070829843,0.0097391167,0.0031360836,0.0036365631,0.0048011982,0.0021523779,0.0082877004,0.002950509,0
1.2305,0.9494585016,0.3183098862,0.0017915158,0.0003873013,0.000081162,0.0035995223,3.78487587454296E-05,0.0006519342,0.0003154502,0.0022327289,0.0054211015,0.000154133,0.0002641079,0.0009131579,0.0008445074,0.0027045033,0.0021359435,0.0072127795,0.0005805543,0.0004652196,0.0122835215,0.0011457556,0.0018278224,0.002732085,0.0021825509,0.0058028342,0
1.1423,0.9470371755,0.3183098862,0.0008731754,0.0002756928,0.0029395485,0.0017553785,0.002365594,0.0003602598,0.0046528646,0.0027377652,0.0026703267,0.0036516167,0.0045900411,0.0002915456,0.0059685939,0.0038153489,0.005866162,0.0036620334,0.005021947,0.0063259233,0.0069974756,2.95184714268949E-06,0.0066815238,0.004861596,0.0070805395,0.0044837635,0
1.1529,0.9470371755,0.3183098862,0.0008731754,0.0002756928,0.0029395485,0.0017553785,0.002365594,0.0003602598,0.0046528646,0.0027377652,0.0026703267,0.0036516167,0.0045900411,0.0002915456,0.0059685939,0.0038153489,0.005866162,0.0036620334,0.005021947,0.0063259233,0.0069974756,2.95184714186919E-06,0.0066815238,0.004861596,0.0070805395,0.0044837635,0
1.1497,0.9470371755,0.3183098862,0.0008731754,0.0002756928,0.0029395485,0.0017553785,0.002365594,0.0003602598,0.0046528646,0.0027377652,0.0026703267,0.0036516167,0.0045900411,0.0002915456,0.0059685939,0.0038153489,0.005866162,0.0036620334,0.005021947,0.0063259233,0.0069974756,2.95184714268421E-06,0.0066815238,0.004861596,0.0070805395,0.0044837635,0
1.1529,0.9470371755,0.3183098862,0.0008731754,0.0002756928,0.0029395485,0.0017553785,0.002365594,0.0003602598,0.0046528646,0.0027377652,0.0026703267,0.0036516167,0.0045900411,0.0002915456,0.0059685939,0.0038153489,0.005866162,0.0036620334,0.005021947,0.0063259233,0.0069974756,2.95184714186919E-06,0.0066815238,0.004861596,0.0070805395,0.0044837635,0
1.1524,0.9469857083,0.3183098862,0.0016181749,0.0004171669,0.0014156231,0.003267026,0.0021893586,0.0008032526,0.0021620973,0.0034903718,0.0049656034,0.0032206012,0.0063750716,0.0013442118,0.0025904754,0.0047279613,0.0101279889,0.0067078607,0.004188816,0.0089080935,0.0077981231,0.002086336,0.0025515623,0.0058173778,0.0122311008,0.0003363915,0
1.2114,0.872218682,0.3183098862,0.0011814305,0.0017389962,0.0004747205,0.0024136656,0.0021705353,0.0028254751,0.0009749058,0.0043390914,0.0037299666,0.0036394158,0.003020903,0.0037893978,0.0017455247,0.005974957,0.0031578289,0.0051249591,0.0055261797,0.0039300129,0.0112054374,0.0045589147,0.0028817709,0.0075221814,0.0044039423,0.0055571035,0
1.1785,0.9371804721,0.3183098862,0.0008285405,0.0030212751,0.0009507837,0.0017810134,0.0038990813,0.0048539845,0.0016220886,0.0033263412,0.0029727973,0.0060068467,0.0048986148,0.0063706891,0.0023453905,0.0038637638,0.0021472076,0.0044990147,0.0082600721,0.0067046859,0.0024075947,0.0073653458,0.0031325356,0.0035741336,0.0028138092,0.0078364825,0
1.1753,0.9395553959,0.3183098862,0.0021299632,0.000338452,0.002104806,0.0043005666,0.0019160127,0.0006803017,0.0033647326,0.0052659044,0.0065315969,0.0026786179,0.0025139425,0.0012115756,0.0043973064,0.0070414455,0.0033841583,0.0087990509,0.0032351746,0.0027889042,0.0065002699,0.0020330348,0.0050935056,0.0084380472,0.0046260887,0.0038208592,0
1.1753,0.9395553959,0.3183098862,0.0021299632,0.000338452,0.002104806,0.0043005666,0.0019160127,0.0006803017,0.0033647326,0.0052659044,0.0065315969,0.0026786179,0.0025139425,0.0012115756,0.0043973064,0.0070414455,0.0033841583,0.0087990509,0.0032351746,0.0027889042,0.0065002699,0.0020330348,0.0050935056,0.0084380472,0.0046260887,0.0038208592,0
1.1889,0.9317929676,0.3183098862,0.001632916,0.0030379726,0.0001177916,0.0033994863,0.0046869667,0.0049421899,0.0001719458,0.0024142719,0.0054248756,0.0072419258,0.0062622131,0.0066369421,0.0003270857,0.003586225,0.0008585164,0.0078114607,0.0099880089,0.0086081491,0.003248424,0.007988618,0.0007153215,0.0050722122,0.0010131418,0.0042673229,0
